Freq.	V(feedb)/V(inv)
2.82162958309128e+003	(5.98996713770660e+001dB,-2.46730117131322e-001°)
2.82487997491618e+003	(5.98783491946134e+001dB,-2.47046796680778e-001°)
2.82813411104795e+003	(5.98570237768766e+001dB,-2.47361724138890e-001°)
2.83139199579985e+003	(5.98356951155110e+001dB,-2.47674892022383e-001°)
2.83465363349014e+003	(5.98143632021177e+001dB,-2.47986292484807e-001°)
2.83791902844203e+003	(5.97930280282970e+001dB,-2.48295917771384e-001°)
2.84118818498372e+003	(5.97716895856179e+001dB,-2.48603760031428e-001°)
2.84446110744839e+003	(5.97503478656304e+001dB,-2.48909811511375e-001°)
2.84773780017423e+003	(5.97290028598529e+001dB,-2.49214064282387e-001°)
2.85101826750439e+003	(5.97076545597975e+001dB,-2.49516510536234e-001°)
2.85430251378706e+003	(5.96863029569333e+001dB,-2.49817142251661e-001°)
2.85759054337543e+003	(5.96649480426965e+001dB,-2.50115951422815e-001°)
2.86088236062769e+003	(5.96435898085319e+001dB,-2.50412930129112e-001°)
2.86417796990706e+003	(5.96222282458180e+001dB,-2.50708070225036e-001°)
2.86747737558180e+003	(5.96008633459532e+001dB,-2.51001363599220e-001°)
2.87078058202517e+003	(5.95794951002765e+001dB,-2.51292802131986e-001°)
2.87408759361551e+003	(5.95581235001195e+001dB,-2.51582377741041e-001°)
2.87739841473615e+003	(5.95367485367861e+001dB,-2.51870082153192e-001°)
2.88071304977553e+003	(5.95153702015439e+001dB,-2.52155907058748e-001°)
2.88403150312709e+003	(5.94939884856541e+001dB,-2.52439844300710e-001°)
2.88735377918937e+003	(5.94726033803477e+001dB,-2.52721885444691e-001°)
2.89067988236596e+003	(5.94512148768111e+001dB,-2.53002022164753e-001°)
2.89400981706553e+003	(5.94298229662214e+001dB,-2.53280246082233e-001°)
2.89734358770181e+003	(5.94084276397492e+001dB,-2.53556548642702e-001°)
2.90068119869365e+003	(5.93870288885081e+001dB,-2.53830921498188e-001°)
2.90402265446494e+003	(5.93656267035898e+001dB,-2.54103356116974e-001°)
2.90736795944472e+003	(5.93442210760797e+001dB,-2.54373843881612e-001°)
2.91071711806710e+003	(5.93228119970223e+001dB,-2.54642376183322e-001°)
2.91407013477130e+003	(5.93013994574468e+001dB,-2.54908944341768e-001°)
2.91742701400166e+003	(5.92799834483450e+001dB,-2.55173539780243e-001°)
2.92078776020764e+003	(5.92585639606717e+001dB,-2.55436153706828e-001°)
2.92415237784383e+003	(5.92371409854024e+001dB,-2.55696777355704e-001°)
2.92752087136994e+003	(5.92157145134332e+001dB,-2.55955401955680e-001°)
2.93089324525082e+003	(5.91942845356633e+001dB,-2.56212018589589e-001°)
2.93426950395647e+003	(5.91728510429706e+001dB,-2.56466618455475e-001°)
2.93764965196203e+003	(5.91514140261830e+001dB,-2.56719192558262e-001°)
2.94103369374781e+003	(5.91299734761034e+001dB,-2.56969731919665e-001°)
2.94442163379926e+003	(5.91085293835371e+001dB,-2.57218227563876e-001°)
2.94781347660702e+003	(5.90870817392379e+001dB,-2.57464670353552e-001°)
2.95120922666689e+003	(5.90656305339233e+001dB,-2.57709051332218e-001°)
2.95460888847984e+003	(5.90441757583350e+001dB,-2.57951361196970e-001°)
2.95801246655205e+003	(5.90227174031183e+001dB,-2.58191590884538e-001°)
2.96141996539487e+003	(5.90012554589529e+001dB,-2.58429731114079e-001°)
2.96483138952485e+003	(5.89797899164305e+001dB,-2.58665772582141e-001°)
2.96824674346375e+003	(5.89583207661835e+001dB,-2.58899706069646e-001°)
2.97166603173853e+003	(5.89368479987608e+001dB,-2.59131522071977e-001°)
2.97508925888138e+003	(5.89153716047208e+001dB,-2.59361211320758e-001°)
2.97851642942970e+003	(5.88938915745549e+001dB,-2.59588764321705e-001°)
2.98194754792611e+003	(5.88724078987741e+001dB,-2.59814171506139e-001°)
2.98538261891847e+003	(5.88509205678311e+001dB,-2.60037423400748e-001°)
2.98882164695989e+003	(5.88294295721643e+001dB,-2.60258510513183e-001°)
2.99226463660870e+003	(5.88079349021630e+001dB,-2.60477423039946e-001°)
2.99571159242851e+003	(5.87864365482172e+001dB,-2.60694151500415e-001°)
2.99916251898816e+003	(5.87649345006701e+001dB,-2.60908686000480e-001°)
3.00261742086178e+003	(5.87434287498523e+001dB,-2.61121016896184e-001°)
3.00607630262874e+003	(5.87219192860337e+001dB,-2.61331134297440e-001°)
3.00953916887372e+003	(5.87004060995026e+001dB,-2.61539028380367e-001°)
3.01300602418664e+003	(5.86788891804807e+001dB,-2.61744689281300e-001°)
3.01647687316273e+003	(5.86573685191831e+001dB,-2.61948107028657e-001°)
3.01995172040253e+003	(5.86358441057853e+001dB,-2.62149271624209e-001°)
3.02343057051185e+003	(5.86143159304194e+001dB,-2.62348172992192e-001°)
3.02691342810182e+003	(5.85927839832328e+001dB,-2.62544801138829e-001°)
3.03040029778888e+003	(5.85712482542978e+001dB,-2.62739145853107e-001°)
3.03389118419479e+003	(5.85497087336888e+001dB,-2.62931196911471e-001°)
3.03738609194663e+003	(5.85281654114396e+001dB,-2.63120944170753e-001°)
3.04088502567680e+003	(5.85066182775373e+001dB,-2.63308377297110e-001°)
3.04438799002306e+003	(5.84850673219842e+001dB,-2.63493486048422e-001°)
3.04789498962851e+003	(5.84635125346907e+001dB,-2.63676259928629e-001°)
3.05140602914157e+003	(5.84419539055988e+001dB,-2.63856688597381e-001°)
3.05492111321604e+003	(5.84203914245921e+001dB,-2.64034761606501e-001°)
3.05844024651108e+003	(5.83988250815224e+001dB,-2.64210468344087e-001°)
3.06196343369120e+003	(5.83772548662074e+001dB,-2.64383798261227e-001°)
3.06549067942631e+003	(5.83556807684638e+001dB,-2.64554740720656e-001°)
3.06902198839169e+003	(5.83341027780357e+001dB,-2.64723285172831e-001°)
3.07255736526798e+003	(5.83125208846775e+001dB,-2.64889420777955e-001°)
3.07609681474124e+003	(5.82909350780843e+001dB,-2.65053136765210e-001°)
3.07964034150292e+003	(5.82693453479370e+001dB,-2.65214422393718e-001°)
3.08318795024989e+003	(5.82477516838696e+001dB,-2.65373266711404e-001°)
3.08673964568439e+003	(5.82261540755262e+001dB,-2.65529658814226e-001°)
3.09029543251412e+003	(5.82045525124437e+001dB,-2.65683587749245e-001°)
3.09385531545219e+003	(5.81829469842168e+001dB,-2.65835042493344e-001°)
3.09741929921712e+003	(5.81613374803470e+001dB,-2.65984011944486e-001°)
3.10098738853288e+003	(5.81397239903351e+001dB,-2.66130484973366e-001°)
3.10455958812889e+003	(5.81181065036314e+001dB,-2.66274450372865e-001°)
3.10813590274001e+003	(5.80964850096720e+001dB,-2.66415896967647e-001°)
3.11171633710656e+003	(5.80748594978524e+001dB,-2.66554813451379e-001°)
3.11530089597430e+003	(5.80532299575331e+001dB,-2.66691188475242e-001°)
3.11888958409448e+003	(5.80315963780536e+001dB,-2.66825010611445e-001°)
3.12248240622381e+003	(5.80099587487184e+001dB,-2.66956268433774e-001°)
3.12607936712450e+003	(5.79883170587881e+001dB,-2.67084950451746e-001°)
3.12968047156421e+003	(5.79666712975120e+001dB,-2.67211045093490e-001°)
3.13328572431613e+003	(5.79450214541040e+001dB,-2.67334540779182e-001°)
3.13689513015892e+003	(5.79233675177161e+001dB,-2.67455425850930e-001°)
3.14050869387676e+003	(5.79017094775071e+001dB,-2.67573688479230e-001°)
3.14412642025934e+003	(5.78800473225749e+001dB,-2.67689317059415e-001°)
3.14774831410186e+003	(5.78583810420148e+001dB,-2.67802299618677e-001°)
3.15137438020505e+003	(5.78367106248644e+001dB,-2.67912624355574e-001°)
3.15500462337518e+003	(5.78150360601209e+001dB,-2.68020279275157e-001°)
3.15863904842402e+003	(5.77933573367879e+001dB,-2.68125252392748e-001°)
3.16227766016893e+003	(5.77716744437932e+001dB,-2.68227531656412e-001°)
3.16592046343279e+003	(5.77499873700607e+001dB,-2.68327104992262e-001°)
3.16956746304404e+003	(5.77282961044769e+001dB,-2.68423960207863e-001°)
3.17321866383670e+003	(5.77066006358694e+001dB,-2.68518085005248e-001°)
3.17687407065032e+003	(5.76849009530716e+001dB,-2.68609467219400e-001°)
3.18053368833008e+003	(5.76631970448435e+001dB,-2.68698094467566e-001°)
3.18419752172668e+003	(5.76414888999498e+001dB,-2.68783954318269e-001°)
3.18786557569646e+003	(5.76197765070911e+001dB,-2.68867034304333e-001°)
3.19153785510132e+003	(5.75980598549514e+001dB,-2.68947321957385e-001°)
3.19521436480878e+003	(5.75763389321906e+001dB,-2.69024804661928e-001°)
3.19889510969196e+003	(5.75546137273839e+001dB,-2.69099469866089e-001°)
3.20258009462959e+003	(5.75328842291401e+001dB,-2.69171304740145e-001°)
3.20626932450603e+003	(5.75111504259839e+001dB,-2.69240296646325e-001°)
3.20996280421125e+003	(5.74894123064359e+001dB,-2.69306432698902e-001°)
3.21366053864088e+003	(5.74676698589578e+001dB,-2.69369700043024e-001°)
3.21736253269616e+003	(5.74459230719965e+001dB,-2.69430085795595e-001°)
3.22106879128400e+003	(5.74241719339418e+001dB,-2.69487576923046e-001°)
3.22477931931694e+003	(5.74024164331839e+001dB,-2.69542160336356e-001°)
3.22849412171320e+003	(5.73806565580269e+001dB,-2.69593822911543e-001°)
3.23221320339665e+003	(5.73588922968021e+001dB,-2.69642551478048e-001°)
3.23593656929685e+003	(5.73371236377489e+001dB,-2.69688332847373e-001°)
3.23966422434901e+003	(5.73153505691033e+001dB,-2.69731153678881e-001°)
3.24339617349406e+003	(5.72935730790482e+001dB,-2.69771000590774e-001°)
3.24713242167859e+003	(5.72717911557670e+001dB,-2.69807860130656e-001°)
3.25087297385491e+003	(5.72500047873487e+001dB,-2.69841718882390e-001°)
3.25461783498103e+003	(5.72282139618843e+001dB,-2.69872563230318e-001°)
3.25836701002066e+003	(5.72064186674405e+001dB,-2.69900379544060e-001°)
3.26212050394324e+003	(5.71846188919953e+001dB,-2.69925154125981e-001°)
3.26587832172393e+003	(5.71628146235691e+001dB,-2.69946873307950e-001°)
3.26964046834363e+003	(5.71410058500534e+001dB,-2.69965523138464e-001°)
3.27340694878896e+003	(5.71191925593786e+001dB,-2.69981089822015e-001°)
3.27717776805230e+003	(5.70973747394031e+001dB,-2.69993559337123e-001°)
3.28095293113177e+003	(5.70755523779569e+001dB,-2.70002917841791e-001°)
3.28473244303126e+003	(5.70537254628355e+001dB,-2.70009151088016e-001°)
3.28851630876041e+003	(5.70318939817906e+001dB,-2.70012244986428e-001°)
3.29230453333464e+003	(5.70100579225271e+001dB,-2.70012185248343e-001°)
3.29609712177516e+003	(5.69882172727451e+001dB,-2.70008957744271e-001°)
3.29989407910893e+003	(5.69663720200701e+001dB,-2.70002548032753e-001°)
3.30369541036873e+003	(5.69445221521117e+001dB,-2.69992941637028e-001°)
3.30750112059313e+003	(5.69226676564433e+001dB,-2.69980124182770e-001°)
3.31131121482649e+003	(5.69008085205794e+001dB,-2.69964081065268e-001°)
3.31512569811901e+003	(5.68789447320183e+001dB,-2.69944797633465e-001°)
3.31894457552669e+003	(5.68570762782188e+001dB,-2.69922259236187e-001°)
3.32276785211134e+003	(5.68352031465754e+001dB,-2.69896451085837e-001°)
3.32659553294063e+003	(5.68133253244737e+001dB,-2.69867358398065e-001°)
3.33042762308805e+003	(5.67914427992614e+001dB,-2.69834966218220e-001°)
3.33426412763294e+003	(5.67695555582251e+001dB,-2.69799259567620e-001°)
3.33810505166048e+003	(5.67476635886160e+001dB,-2.69760223408165e-001°)
3.34195040026173e+003	(5.67257668776554e+001dB,-2.69717842647644e-001°)
3.34580017853360e+003	(5.67038654125441e+001dB,-2.69672102065917e-001°)
3.34965439157887e+003	(5.66819591803925e+001dB,-2.69622986466467e-001°)
3.35351304450620e+003	(5.66600481683187e+001dB,-2.69570480424490e-001°)
3.35737614243014e+003	(5.66381323633929e+001dB,-2.69514568580485e-001°)
3.36124369047113e+003	(5.66162117526236e+001dB,-2.69455235485000e-001°)
3.36511569375550e+003	(5.65942863229849e+001dB,-2.69392465537016e-001°)
3.36899215741550e+003	(5.65723560614312e+001dB,-2.69326243130700e-001°)
3.37287308658929e+003	(5.65504209548525e+001dB,-2.69256552553018e-001°)
3.37675848642092e+003	(5.65284809901307e+001dB,-2.69183378060879e-001°)
3.38064836206042e+003	(5.65065361540662e+001dB,-2.69106703751680e-001°)
3.38454271866369e+003	(5.64845864334293e+001dB,-2.69026513741091e-001°)
3.38844156139263e+003	(5.64626318149864e+001dB,-2.68942791988226e-001°)
3.39234489541503e+003	(5.64406722854192e+001dB,-2.68855522412171e-001°)
3.39625272590469e+003	(5.64187078313831e+001dB,-2.68764688935494e-001°)
3.40016505804131e+003	(5.63967384394902e+001dB,-2.68670275267199e-001°)
3.40408189701061e+003	(5.63747640963323e+001dB,-2.68572265063111e-001°)
3.40800324800426e+003	(5.63527847884201e+001dB,-2.68470641992683e-001°)
3.41192911621989e+003	(5.63308005022592e+001dB,-2.68365389585108e-001°)
3.41585950686116e+003	(5.63088112242770e+001dB,-2.68256491247308e-001°)
3.41979442513770e+003	(5.62868169409009e+001dB,-2.68143930432657e-001°)
3.42373387626513e+003	(5.62648176384783e+001dB,-2.68027690364481e-001°)
3.42767786546511e+003	(5.62428133033392e+001dB,-2.67907754276346e-001°)
3.43162639796530e+003	(5.62208039217646e+001dB,-2.67784105360578e-001°)
3.43557947899936e+003	(5.61987894799690e+001dB,-2.67656726619235e-001°)
3.43953711380701e+003	(5.61767699641860e+001dB,-2.67525601013025e-001°)
3.44349930763400e+003	(5.61547453605228e+001dB,-2.67390711508223e-001°)
3.44746606573211e+003	(5.61327156551112e+001dB,-2.67252040815091e-001°)
3.45143739335918e+003	(5.61106808339997e+001dB,-2.67109571735297e-001°)
3.45541329577910e+003	(5.60886408832149e+001dB,-2.66963286903935e-001°)
3.45939377826184e+003	(5.60665957887387e+001dB,-2.66813168916969e-001°)
3.46337884608341e+003	(5.60445455364886e+001dB,-2.66659200201467e-001°)
3.46736850452594e+003	(5.60224901123661e+001dB,-2.66501363158653e-001°)
3.47136275887760e+003	(5.60004295022106e+001dB,-2.66339640088929e-001°)
3.47536161443268e+003	(5.59783636918064e+001dB,-2.66174013291193e-001°)
3.47936507649156e+003	(5.59562926669275e+001dB,-2.66004464842945e-001°)
3.48337315036074e+003	(5.59342164132794e+001dB,-2.65830976833724e-001°)
3.48738584135281e+003	(5.59121349165225e+001dB,-2.65653531168783e-001°)
3.49140315478649e+003	(5.58900481622834e+001dB,-2.65472109790707e-001°)
3.49542509598662e+003	(5.58679561361339e+001dB,-2.65286694558311e-001°)
3.49945167028420e+003	(5.58458588235920e+001dB,-2.65097267016531e-001°)
3.50348288301634e+003	(5.58237562101630e+001dB,-2.64903808936549e-001°)
3.50751873952631e+003	(5.58016482812653e+001dB,-2.64706301815750e-001°)
3.51155924516354e+003	(5.57795350223025e+001dB,-2.64504727026999e-001°)
3.51560440528361e+003	(5.57574164186141e+001dB,-2.64299065972698e-001°)
3.51965422524829e+003	(5.57352924555040e+001dB,-2.64089299914347e-001°)
3.52370871042550e+003	(5.57131631182170e+001dB,-2.63875410031533e-001°)
3.52776786618937e+003	(5.56910283919750e+001dB,-2.63657377449506e-001°)
3.53183169792020e+003	(5.56688882619241e+001dB,-2.63435183061024e-001°)
3.53590021100450e+003	(5.56467427131849e+001dB,-2.63208807861059e-001°)
3.53997341083498e+003	(5.56245917308149e+001dB,-2.62978232599002e-001°)
3.54405130281057e+003	(5.56024352998391e+001dB,-2.62743438019121e-001°)
3.54813389233639e+003	(5.55802734052259e+001dB,-2.62504404745047e-001°)
3.55222118482383e+003	(5.55581060318997e+001dB,-2.62261113402855e-001°)
3.55631318569049e+003	(5.55359331647382e+001dB,-2.62013544175879e-001°)
3.56040990036021e+003	(5.55137547885607e+001dB,-2.61761677600086e-001°)
3.56451133426308e+003	(5.54915708881556e+001dB,-2.61505493897418e-001°)
3.56861749283545e+003	(5.54693814482406e+001dB,-2.61244973240671e-001°)
3.57272838151993e+003	(5.54471864534999e+001dB,-2.60980095572841e-001°)
3.57684400576540e+003	(5.54249858885845e+001dB,-2.60710840978952e-001°)
3.58096437102701e+003	(5.54027797380550e+001dB,-2.60437189255578e-001°)
3.58508948276620e+003	(5.53805679864514e+001dB,-2.60159120164937e-001°)
3.58921934645070e+003	(5.53583506182798e+001dB,-2.59876613438376e-001°)
3.59335396755455e+003	(5.53361276179454e+001dB,-2.59589648510964e-001°)
3.59749335155807e+003	(5.53138989698552e+001dB,-2.59298204952680e-001°)
3.60163750394793e+003	(5.52916646583328e+001dB,-2.59002262180116e-001°)
3.60578643021708e+003	(5.52694246676697e+001dB,-2.58701799332895e-001°)
3.60994013586482e+003	(5.52471789821084e+001dB,-2.58396795647014e-001°)
3.61409862639679e+003	(5.52249275858222e+001dB,-2.58087230201375e-001°)
3.61826190732495e+003	(5.52026704629446e+001dB,-2.57773081938795e-001°)
3.62242998416764e+003	(5.51804075975615e+001dB,-2.57454329720228e-001°)
3.62660286244953e+003	(5.51581389737134e+001dB,-2.57130952367104e-001°)
3.63078054770167e+003	(5.51358645753684e+001dB,-2.56802928385827e-001°)
3.63496304546147e+003	(5.51135843864655e+001dB,-2.56470236502621e-001°)
3.63915036127273e+003	(5.50912983908783e+001dB,-2.56132855078358e-001°)
3.64334250068563e+003	(5.50690065724356e+001dB,-2.55790762462855e-001°)
3.64753946925674e+003	(5.50467089149006e+001dB,-2.55443936875312e-001°)
3.65174127254904e+003	(5.50244054020006e+001dB,-2.55092356558427e-001°)
3.65594791613191e+003	(5.50020960174070e+001dB,-2.54735999385001e-001°)
3.66015940558116e+003	(5.49797807447404e+001dB,-2.54374843366604e-001°)
3.66437574647900e+003	(5.49574595675457e+001dB,-2.54008866331146e-001°)
3.66859694441409e+003	(5.49351324693444e+001dB,-2.53638045911455e-001°)
3.67282300498151e+003	(5.49127994335897e+001dB,-2.53262359685651e-001°)
3.67705393378282e+003	(5.48904604436981e+001dB,-2.52881785262180e-001°)
3.68128973642598e+003	(5.48681154829901e+001dB,-2.52496299915052e-001°)
3.68553041852546e+003	(5.48457645347873e+001dB,-2.52105880919095e-001°)
3.68977598570217e+003	(5.48234075823088e+001dB,-2.51710505488332e-001°)
3.69402644358351e+003	(5.48010446087586e+001dB,-2.51310150588064e-001°)
3.69828179780333e+003	(5.47786755972604e+001dB,-2.50904793186281e-001°)
3.70254205400202e+003	(5.47563005308848e+001dB,-2.50494410124862e-001°)
3.70680721782643e+003	(5.47339193926619e+001dB,-2.50078978016157e-001°)
3.71107729492993e+003	(5.47115321655522e+001dB,-2.49658473541169e-001°)
3.71535229097240e+003	(5.46891388324792e+001dB,-2.49232873114425e-001°)
3.71963221162024e+003	(5.46667393762770e+001dB,-2.48802153127328e-001°)
3.72391706254636e+003	(5.46443337797545e+001dB,-2.48366289861069e-001°)
3.72820684943025e+003	(5.46219220256607e+001dB,-2.47925259285857e-001°)
3.73250157795789e+003	(5.45995040966772e+001dB,-2.47479037598367e-001°)
3.73680125382184e+003	(5.45770799754242e+001dB,-2.47027600547930e-001°)
3.74110588272122e+003	(5.45546496444851e+001dB,-2.46570924027262e-001°)
3.74541547036169e+003	(5.45322130863798e+001dB,-2.46108983565262e-001°)
3.74973002245552e+003	(5.45097702835474e+001dB,-2.45641754800109e-001°)
3.75404954472153e+003	(5.44873212184124e+001dB,-2.45169213071862e-001°)
3.75837404288513e+003	(5.44648658733040e+001dB,-2.44691333716315e-001°)
3.76270352267834e+003	(5.44424042305000e+001dB,-2.44208091856527e-001°)
3.76703798983978e+003	(5.44199362722475e+001dB,-2.43719462554490e-001°)
3.77137745011467e+003	(5.43974619807057e+001dB,-2.43225420774584e-001°)
3.77572190925485e+003	(5.43749813379729e+001dB,-2.42725941304819e-001°)
3.78007137301880e+003	(5.43524943261116e+001dB,-2.42220998786770e-001°)
3.78442584717163e+003	(5.43300009271119e+001dB,-2.41710567753269e-001°)
3.78878533748507e+003	(5.43075011229019e+001dB,-2.41194622706744e-001°)
3.79314984973751e+003	(5.42849948953553e+001dB,-2.40673137894797e-001°)
3.79751938971402e+003	(5.42624822262831e+001dB,-2.40146087507818e-001°)
3.80189396320631e+003	(5.42399630974480e+001dB,-2.39613445537143e-001°)
3.80627357601276e+003	(5.42174374905232e+001dB,-2.39075185939558e-001°)
3.81065823393843e+003	(5.41949053871575e+001dB,-2.38531282520108e-001°)
3.81504794279508e+003	(5.41723667689124e+001dB,-2.37981708925783e-001°)
3.81944270840117e+003	(5.41498216172933e+001dB,-2.37426438617276e-001°)
3.82384253658183e+003	(5.41272699137509e+001dB,-2.36865445097836e-001°)
3.82824743316893e+003	(5.41047116396753e+001dB,-2.36298701515651e-001°)
3.83265740400105e+003	(5.40821467763894e+001dB,-2.35726181101501e-001°)
3.83707245492349e+003	(5.40595753051514e+001dB,-2.35147856753818e-001°)
3.84149259178830e+003	(5.40369972071694e+001dB,-2.34563701411853e-001°)
3.84591782045424e+003	(5.40144124635713e+001dB,-2.33973687758704e-001°)
3.85034814678686e+003	(5.39918210554294e+001dB,-2.33377788429741e-001°)
3.85478357665843e+003	(5.39692229637652e+001dB,-2.32775975788153e-001°)
3.85922411594800e+003	(5.39466181695310e+001dB,-2.32168222235567e-001°)
3.86366977054140e+003	(5.39240066535808e+001dB,-2.31554499912065e-001°)
3.86812054633123e+003	(5.39013883967625e+001dB,-2.30934780865642e-001°)
3.87257644921689e+003	(5.38787633798234e+001dB,-2.30309037039137e-001°)
3.87703748510454e+003	(5.38561315834524e+001dB,-2.29677240093960e-001°)
3.88150365990720e+003	(5.38334929882826e+001dB,-2.29039361730824e-001°)
3.88597497954465e+003	(5.38108475748721e+001dB,-2.28395373368853e-001°)
3.89045144994352e+003	(5.37881953237118e+001dB,-2.27745246435417e-001°)
3.89493307703726e+003	(5.37655362152424e+001dB,-2.27088952015132e-001°)
3.89941986676615e+003	(5.37428702298237e+001dB,-2.26426461231698e-001°)
3.90391182507732e+003	(5.37201973477443e+001dB,-2.25757744907430e-001°)
3.90840895792474e+003	(5.36975175492581e+001dB,-2.25082773891152e-001°)
3.91291127126925e+003	(5.36748308145138e+001dB,-2.24401518711147e-001°)
3.91741877107856e+003	(5.36521371236257e+001dB,-2.23713949884668e-001°)
3.92193146332723e+003	(5.36294364566046e+001dB,-2.23020037699941e-001°)
3.92644935399673e+003	(5.36067287934343e+001dB,-2.22319752291359e-001°)
3.93097244907540e+003	(5.35840141140018e+001dB,-2.21613063749515e-001°)
3.93550075455850e+003	(5.35612923981368e+001dB,-2.20899941892774e-001°)
3.94003427644819e+003	(5.35385636256006e+001dB,-2.20180356414118e-001°)
3.94457302075352e+003	(5.35158277760864e+001dB,-2.19454276929181e-001°)
3.94911699349048e+003	(5.34930848292144e+001dB,-2.18721672750933e-001°)
3.95366620068201e+003	(5.34703347645448e+001dB,-2.17982513213866e-001°)
3.95822064835796e+003	(5.34475775615560e+001dB,-2.17236767418448e-001°)
3.96278034255513e+003	(5.34248131996666e+001dB,-2.16484404291949e-001°)
3.96734528931728e+003	(5.34020416582106e+001dB,-2.15725392565333e-001°)
3.97191549469514e+003	(5.33792629164734e+001dB,-2.14959700949366e-001°)
3.97649096474639e+003	(5.33564769536515e+001dB,-2.14187297833731e-001°)
3.98107170553571e+003	(5.33336837488902e+001dB,-2.13408151575693e-001°)
3.98565772313475e+003	(5.33108832812344e+001dB,-2.12622230304569e-001°)
3.99024902362216e+003	(5.32880755296906e+001dB,-2.11829502035079e-001°)
3.99484561308360e+003	(5.32652604731594e+001dB,-2.11029934568360e-001°)
3.99944749761172e+003	(5.32424380904929e+001dB,-2.10223495506352e-001°)
4.00405468330621e+003	(5.32196083604821e+001dB,-2.09410152486995e-001°)
4.00866717627377e+003	(5.31967712617955e+001dB,-2.08589872745411e-001°)
4.01328498262816e+003	(5.31739267730956e+001dB,-2.07762623517534e-001°)
4.01790810849015e+003	(5.31510748729153e+001dB,-2.06928371655924e-001°)
4.02253655998758e+003	(5.31282155397324e+001dB,-2.06087084168303e-001°)
4.02717034325534e+003	(5.31053487519748e+001dB,-2.05238727612819e-001°)
4.03180946443540e+003	(5.30824744879485e+001dB,-2.04383268557012e-001°)
4.03645392967680e+003	(5.30595927259404e+001dB,-2.03520673252215e-001°)
4.04110374513566e+003	(5.30367034441110e+001dB,-2.02650907877452e-001°)
4.04575891697518e+003	(5.30138066205856e+001dB,-2.01773938427520e-001°)
4.05041945136569e+003	(5.29909022333803e+001dB,-2.00889730730465e-001°)
4.05508535448460e+003	(5.29679902604588e+001dB,-1.99998250343499e-001°)
4.05975663251644e+003	(5.29450706797084e+001dB,-1.99099462822961e-001°)
4.06443329165289e+003	(5.29221434689167e+001dB,-1.98193333352641e-001°)
4.06911533809273e+003	(5.28992086058275e+001dB,-1.97279827078868e-001°)
4.07380277804189e+003	(5.28762660680806e+001dB,-1.96358908945855e-001°)
4.07849561771346e+003	(5.28533158332505e+001dB,-1.95430543661468e-001°)
4.08319386332769e+003	(5.28303578788381e+001dB,-1.94494695767574e-001°)
4.08789752111196e+003	(5.28073921822418e+001dB,-1.93551329713046e-001°)
4.09260659730088e+003	(5.27844187208243e+001dB,-1.92600409692574e-001°)
4.09732109813618e+003	(5.27614374718248e+001dB,-1.91641899649072e-001°)
4.10204102986684e+003	(5.27384484124344e+001dB,-1.90675763463272e-001°)
4.10676639874899e+003	(5.27154515197437e+001dB,-1.89701964777266e-001°)
4.11149721104599e+003	(5.26924467707889e+001dB,-1.88720467077283e-001°)
4.11623347302842e+003	(5.26694341424966e+001dB,-1.87731233567453e-001°)
4.12097519097408e+003	(5.26464136117194e+001dB,-1.86734227382967e-001°)
4.12572237116797e+003	(5.26233851552619e+001dB,-1.85729411412082e-001°)
4.13047501990239e+003	(5.26003487497941e+001dB,-1.84716748277963e-001°)
4.13523314347683e+003	(5.25773043719544e+001dB,-1.83696200622941e-001°)
4.13999674819808e+003	(5.25542519982587e+001dB,-1.82667730604717e-001°)
4.14476584038017e+003	(5.25311916051736e+001dB,-1.81631300471899e-001°)
4.14954042634441e+003	(5.25081231690542e+001dB,-1.80586872130468e-001°)
4.15432051241939e+003	(5.24850466661968e+001dB,-1.79534407174724e-001°)
4.15910610494100e+003	(5.24619620727985e+001dB,-1.78473867263384e-001°)
4.16389721025242e+003	(5.24388693649733e+001dB,-1.77405213715532e-001°)
4.16869383470414e+003	(5.24157685187671e+001dB,-1.76328407628601e-001°)
4.17349598465396e+003	(5.23926595101289e+001dB,-1.75243409955404e-001°)
4.17830366646700e+003	(5.23695423149129e+001dB,-1.74150181346283e-001°)
4.18311688651574e+003	(5.23464169089114e+001dB,-1.73048682424908e-001°)
4.18793565117997e+003	(5.23232832678089e+001dB,-1.71938873419246e-001°)
4.19275996684684e+003	(5.23001413672175e+001dB,-1.70820714498981e-001°)
4.19758983991087e+003	(5.22769911826636e+001dB,-1.69694165531603e-001°)
4.20242527677391e+003	(5.22538326895752e+001dB,-1.68559186215526e-001°)
4.20726628384524e+003	(5.22306658633011e+001dB,-1.67415736053886e-001°)
4.21211286754146e+003	(5.22074906791030e+001dB,-1.66263774256046e-001°)
4.21696503428662e+003	(5.21843071121594e+001dB,-1.65103259955334e-001°)
4.22182279051213e+003	(5.21611151375516e+001dB,-1.63934151964462e-001°)
4.22668614265683e+003	(5.21379147302618e+001dB,-1.62756408907694e-001°)
4.23155509716696e+003	(5.21147058652248e+001dB,-1.61569989199726e-001°)
4.23642966049621e+003	(5.20914885172316e+001dB,-1.60374851037160e-001°)
4.24130983910568e+003	(5.20682626610153e+001dB,-1.59170952370439e-001°)
4.24619563946393e+003	(5.20450282712191e+001dB,-1.57958251045054e-001°)
4.25108706804696e+003	(5.20217853223892e+001dB,-1.56736704490773e-001°)
4.25598413133824e+003	(5.19985337889771e+001dB,-1.55506270065448e-001°)
